"region_id","region_name","area","Long","Lat","STATE","DEATHS","Age_0_4_yr_M","Age_0_4_yr_F","Age_5_14_yr_M","Age_5_14_yr_F","Age_15_19_yr_M","Age_15_19_yr_F","Age_20_24_yr_M","Age_20_24_yr_F","Age_25_34_yr_M","Age_25_34_yr_F","Age_35_44_yr_M","Age_35_44_yr_F","Age_45_54_yr_M","Age_45_54_yr_F","Age_55_64_yr_M","Age_55_64_yr_F","Age_65_74_yr_M","Age_65_74_yr_F","Age_75_84_yr_M","Age_75_84_yr_F","Age_85ov_M","Age_85ov_F","EXPDEATHS","Tot_P_M","Tot_P_F","Tot_P_P","Indig_Bth_Abor_Torres_St_Is_P","Birthplace_Australia_P","Lang_spoken_home_Eng_only_P","Australian_citizen_P","High_yr_schl_comp_Yr_12_eq_P","Count_psns_occ_priv_dwgs_P","Level.MEDIAN_MORTGAGE_REPAYMENT","Level.MEDIAN_HOUSEHOLD_WEEKLY_INCOME","Level.AVERAGE_HOUSEHOLD_SIZE","P_Tot_Marrd_reg_marrge","P_Tot_Married_de_facto","P_Tot_Not_married","Aust_Both_parents_born_Aust","Christianity_Tot_P","Islam_P","No_Religion_P","P_DNGTS_Tot","P_Tot_Volunteer","P_LonePsn_Tot","Total_dwelings","OPDs_Separate_house_Dwellings","O_OR_Total","O_MTG_Total","R_Tot_Total","P_PGrad_Deg_Total","P_BachDeg_Total","P_Health_Tot","P_Emp_FullT_Tot","P_Unem_look_Tot_Tot","Prop.ATSI","Prop.BORN_IN_AUS","Prop.SPEAK_ONLY_ENGLISH","Prop.AUS_CITIZEN","Prop.PARENTS_BORN_AUS","Prop.IN_PRIVATE_DWELLING","Prop.REGISTERED_MARRIAGE","Prop.DE_FACTO_MARRIAGE","Prop.NOT_MARRIED","Prop.CHRISTIAN","Prop.ISLAM","Prop.NO_RELIGION","Prop.NO_SCHOOLING","Prop.COMPLETED_HIGH_SCHOOL","Prop.BACHELOR_DEGREE","Prop.POST_GRADUATE","Prop.VOLUNTEERING","Prop.LIVE_ALONE","Prop.SEPARATE_HOUSES","Prop.OWNED_OUTRIGHT","Prop.OWNED_WITH_MORTGAGE","Prop.RENTED_ACCOM","Prop.FULL_TIME_EMPLOYED","Prop.UNEMPLOYED_AND_LOOKING","Prop.EMPLOYED_IN_HEALTH"
"309081259","Clear Island Waters",4.38922293346879,153.39730001,-28.04193359,"QLD",26,60,55,219,223,138,140,113,107,123,141,196,231,276,343,296,341,264,243,134,165,70,109,50.1662111408065,1888,2098,3986,0,2256,3016,3266,1856,3660,2124,1146,2.4,1709,174,1196,683,2814,12,647,13,516,356,1526,978,654,418,343,132,481,198,975,106,0,0.565980933266433,0.756648268941295,0.756648268941295,0.171349724034119,0.918213748118414,0.428750627195183,0.0436527847466131,0.300050175614651,0.705970898143502,0.00301053687907677,0.162318113396889,0.00326141495233317,0.465629703963874,0.120672353236327,0.0331159056698445,0.129453085800301,0.0893125940792775,0.64089121887287,0.428571428571429,0.27391874180865,0.224770642201835,0.244606121424987,0.0265930757651781,0.0496738585047667
"309081260","Merrimac",8.31276261949571,153.37306861,-28.0508529,"QLD",80,254,236,441,427,236,225,198,223,454,512,432,522,379,402,288,303,167,189,110,152,52,119,46.5901948370205,3011,3310,6321,10,3795,4943,4683,2283,5595,1833,1231,2.7,1900,533,1782,1341,3809,25,1414,17,689,332,2046,1281,334,834,837,50,451,208,1792,210,0.00158202816010125,0.600379686758424,0.781996519538048,0.781996519538048,0.212149976269578,0.885144755576649,0.300585350419237,0.0843221009333966,0.281917418130043,0.602594526182566,0.00395507040025312,0.223698781838317,0.00268944787217212,0.361177028951115,0.0713494700205664,0.00791014080050625,0.109001740230976,0.0525233349153615,0.626099706744868,0.163245356793744,0.407624633431085,0.409090909090909,0.283499446290144,0.0332225913621262,0.032906185730106
"309081261","Robina",14.9565766822972,153.3932937,-28.07071086,"QLD",118,546,548,1241,1162,765,806,797,843,1182,1265,1278,1428,1233,1592,1223,1397,854,957,479,567,130,229,145.308298396861,9729,10793,20522,3,12176,16539,16000,9079,18865,2000,1268,2.6,7892,1320,5985,4206,13327,172,4504,48,2733,1272,7254,5302,2201,2435,2415,539,2047,837,5708,795,0.000146184582399376,0.593314491764935,0.805915602767761,0.805915602767761,0.204950784523926,0.919257382321411,0.384562908098626,0.0643212162557256,0.291638241886756,0.649400643212163,0.00838124939089757,0.219471786375597,0.00233895331839002,0.442403274534646,0.0997466133905077,0.0262644966377546,0.133174154565832,0.0619822629373355,0.730907085745795,0.303418803418803,0.335676867934932,0.332919768403639,0.27814053211188,0.0387389143358347,0.040785498489426
"309081262","Varsity Lakes",5.96633646529372,153.41108349,-28.08889978,"QLD",81,486,480,967,899,588,617,700,730,1137,1212,1018,1156,742,872,535,709,407,446,211,253,75,125,74.9130008709601,6867,7499,14366,6,8771,11032,10980,6112,13076,2167,1135,2.6,4163,1253,4692,3081,8469,207,3574,57,1671,1069,5089,2608,964,1678,2346,362,1461,556,3887,587,0.000417652791312822,0.610538772100794,0.767924265627175,0.767924265627175,0.214464708339134,0.910204649867743,0.289781428372546,0.0872198245858277,0.326604482806627,0.589516914938048,0.0144090213002924,0.248781846025338,0.00396770151747181,0.425448976750661,0.101698454684672,0.0251983850758736,0.116316302380621,0.0744118056522344,0.512477893495775,0.189428178424052,0.329730791904107,0.460994301434467,0.270569399972156,0.0408603647501044,0.0387024919949882
"309091263","Ashmore",6.76528221061942,153.37647467,-27.98883074,"QLD",130,323,337,752,683,410,370,362,337,665,693,738,912,771,848,616,714,444,499,257,408,160,287,116.427688957857,5499,6087,11586,3,7618,9608,9270,4625,10729,1950,1144,2.5,4053,917,3594,2607,7429,52,2478,29,1500,973,4274,3118,1336,1613,1119,221,999,499,3225,420,0.000258933195235629,0.657517693768341,0.829276713274642,0.829276713274642,0.225012946659762,0.926031417227689,0.349818746763335,0.079147246677024,0.310201967892284,0.641204902468496,0.00448817538408424,0.21387881926463,0.00250302088727775,0.399188675988262,0.0862247540134645,0.019074745382358,0.129466597617815,0.0839806663214224,0.72952737482452,0.312587739822181,0.37739822180627,0.261815629386991,0.278353184878301,0.0362506473329881,0.043069221474193
"309091264","Molendinar",7.69949643165643,153.36068807,-27.97409472,"QLD",24,199,182,478,430,270,224,249,253,406,395,452,519,448,477,311,357,186,188,68,81,17,24,25.1904305042196,3084,3129,6213,3,3781,4711,4873,2478,5863,1950,1277,2.9,2067,429,1997,1372,3857,93,1337,15,653,298,2013,1737,389,842,734,136,560,239,1762,279,0.000482858522452921,0.608562691131499,0.758248833091904,0.758248833091904,0.220827297601803,0.943666505713826,0.332689521970063,0.0690487687107677,0.321422823112828,0.620795107033639,0.0149686141960406,0.215193948173185,0.00241429261226461,0.398841139546113,0.0901335908578786,0.0218895863511991,0.105102205053919,0.0479639465636569,0.862891207153502,0.19324391455539,0.418281172379533,0.364629905613512,0.283598905520682,0.0449058425881217,0.0384677289554161
"309091265","Parkwood",6.21823478418062,153.36304298,-27.9546056,"QLD",26,287,252,621,535,361,360,438,377,523,522,576,636,644,716,486,477,191,210,89,95,15,25,30.3914641473065,4231,4205,8436,0,5602,7062,6856,3541,7939,1981,1436,3,3085,588,2517,2180,5475,170,1860,21,1045,273,2651,2443,622,1251,722,200,792,348,2529,371,0,0.664058795637743,0.837126600284495,0.837126600284495,0.25841631104789,0.94108582266477,0.365694642010432,0.069701280227596,0.298364153627312,0.64900426742532,0.0201517306780465,0.220483641536273,0.00248933143669986,0.419748696064486,0.0938833570412518,0.0237079184447605,0.123873873873874,0.0323613086770982,0.921539041870992,0.234628442097322,0.471897397208601,0.272350056582422,0.299786628733997,0.0439781887150308,0.0412517780938834
"309091266","Southport",14.2628056457171,153.40027283,-27.97376267,"QLD",292,691,663,1141,1116,984,950,1503,1696,2563,2436,1842,1789,1521,1673,1447,1544,1119,1259,666,908,266,537,242.040151266741,13744,14571,28315,11,15627,19757,19816,12553,24686,1733,881,2.1,7057,2431,11426,5285,15614,663,6673,133,3765,3882,11532,3788,2383,2366,6203,892,3250,1574,6963,1301,0.000388486667843899,0.551898287126965,0.697757372417447,0.697757372417447,0.186650185414091,0.871834716581317,0.249231855906763,0.0858555535935017,0.403531696980399,0.551439166519513,0.0234151509800459,0.235670139502031,0.00469715698393078,0.443333921949497,0.11478015186297,0.0315027370651598,0.132968391312025,0.137100476779092,0.328477280610475,0.206642386403052,0.205168227540756,0.537894554283732,0.245912060745188,0.0459473777149921,0.0555889104714815
"309101267","Benowa",6.55141409994868,153.38583334,-28.00768824,"QLD",59,207,208,584,585,319,274,205,205,314,319,496,623,577,688,538,510,336,386,165,221,80,139,67.1392537796687,3821,4158,7979,6,5006,6308,6612,3497,7468,2167,1387,2.8,3209,395,2217,1708,5434,66,1467,23,1039,464,2735,1768,979,1063,589,230,933,377,2154,259,0.000751973931570372,0.627396916906881,0.790575260057651,0.790575260057651,0.214061912520366,0.935956886827923,0.402180724401554,0.0495049504950495,0.277854367715253,0.681037724025567,0.0082717132472741,0.183857626268956,0.00288256673768643,0.438275473116932,0.116931946359193,0.0288256673768643,0.130216819150269,0.0581526507081088,0.646435100548446,0.357952468007313,0.388665447897623,0.215356489945155,0.269958641433764,0.0324602080461211,0.0472490287003384
"309101268","Bundall",3.89515245271249,153.40479466,-28.01110843,"QLD",18,122,96,253,275,150,129,110,111,203,206,293,297,303,368,306,310,203,198,101,85,26,44,29.5101295680296,2069,2119,4188,0,2802,3512,3470,1881,3931,2383,1401,2.6,1611,317,1222,905,2876,20,775,3,576,274,1541,1257,567,545,384,103,501,165,1269,123,0,0.669054441260745,0.838586437440306,0.838586437440306,0.216093600764088,0.938634192932187,0.384670487106017,0.0756924546322827,0.291786055396371,0.686723973256925,0.00477554918815664,0.18505253104107,0.000716332378223496,0.449140401146132,0.119627507163324,0.0245940783190067,0.137535816618911,0.0654250238777459,0.81570408825438,0.36794289422453,0.353666450356911,0.249188838416613,0.303008595988539,0.0293696275071633,0.0393982808022923
"309101269","Main Beach",3.17261212153135,153.42553973,-27.95690578,"QLD",22,37,36,73,89,59,48,143,170,316,276,246,179,218,223,309,299,230,221,127,111,33,53,33.9084857268856,1791,1705,3496,0,1981,2520,2455,1669,2716,2400,1357,1.8,973,350,1136,618,1993,10,624,6,463,567,1478,87,515,280,630,140,535,226,1094,103,0,0.566647597254005,0.720823798627002,0.720823798627002,0.176773455377574,0.776887871853547,0.278318077803204,0.100114416475973,0.324942791762014,0.570080091533181,0.0028604118993135,0.178489702517162,0.0017162471395881,0.477402745995423,0.153032036613272,0.040045766590389,0.132437070938215,0.162185354691076,0.0588633288227334,0.348443843031123,0.189445196211096,0.426251691474966,0.312929061784897,0.0294622425629291,0.0646453089244851
"309101270","Surfers Paradise",5.81007107095524,153.42326528,-28.00257901,"QLD",100,291,297,515,434,376,469,1355,1378,2436,1988,1379,970,1169,1054,1184,1203,924,890,468,520,162,206,144.246996709618,10259,9409,19668,0,9712,13288,12401,9476,16417,1960,974,1.9,4754,2130,7822,3121,10191,303,4168,71,2130,3319,8597,1274,1962,1604,4651,548,2276,783,5761,1013,0,0.493797030709782,0.675615212527964,0.675615212527964,0.158684157006305,0.834706121618873,0.241712426276185,0.10829774252593,0.397701850721985,0.518151311775473,0.0154057352043929,0.21191783607891,0.00360992475086435,0.481797844213952,0.115720968069961,0.0278625177954037,0.10829774252593,0.168751271100264,0.148191229498662,0.228219146213796,0.186576712806793,0.541002675351867,0.292912344925768,0.0515049827130364,0.0398108602806589
"310011271","Darra - Sumner",8.00229478863535,152.94751052,-27.56845953,"QLD",25,192,156,274,256,143,161,197,169,437,411,369,289,262,245,225,199,103,106,48,70,20,45,22.1027629211775,2269,2108,4377,3,2182,2140,3336,1845,4121,1733,1200,2.9,1403,273,1540,621,2334,271,713,111,514,285,1434,1253,385,467,529,83,410,147,1272,155,0.000685400959561343,0.498514964587617,0.488919351153758,0.488919351153758,0.141877998629198,0.941512451450765,0.320539182088188,0.0623714873200822,0.35183915924149,0.533241946538725,0.0619145533470414,0.162896961389079,0.0253598355037697,0.421521590130226,0.0936714644733836,0.0189627598811972,0.11743203107151,0.0651130911583276,0.873779637377964,0.268479776847978,0.325662482566248,0.368898186889819,0.29061000685401,0.0354123829106694,0.0335846470185058
"310011272","Durack",4.45244122616356,152.98575656,-27.5891849,"QLD",40,245,220,430,384,222,206,195,221,469,455,427,410,406,415,337,330,212,252,145,278,76,210,69.9921565187064,3164,3381,6545,21,3546,3528,5321,2484,6234,1733,965,2.6,2239,355,2278,960,3681,284,1026,133,886,725,2365,1682,668,738,612,134,517,218,1710,225,0.00320855614973262,0.541787624140565,0.53903743315508,0.53903743315508,0.146676852559206,0.952482811306341,0.34209320091673,0.0542398777692895,0.348051948051948,0.562414056531704,0.0433919022154316,0.156760886172651,0.0203208556149733,0.379526355996944,0.0789915966386555,0.0204736440030558,0.1353705118411,0.110771581359817,0.711205073995772,0.282452431289641,0.312050739957717,0.25877378435518,0.261268143621085,0.0343773873185638,0.0333078686019862
"310011273","Forest Lake - Doolandella",15.0626924378009,152.96561914,-27.61800903,"QLD",88,1073,1039,2052,1922,934,985,835,874,1789,1996,1988,2243,1671,1827,1068,1126,560,641,241,318,66,106,93.8784075376051,12278,13077,25355,34,15287,17979,20469,10853,24469,2000,1570,3,9321,1946,6868,5230,15114,531,5577,168,3202,1238,8322,7874,1587,3904,2699,739,2578,883,8881,803,0.00134095839084993,0.602918556497732,0.709090909090909,0.709090909090909,0.206270952474857,0.965056201932558,0.367619798856241,0.0767501478998225,0.270873594951686,0.596095444685466,0.0209426148688622,0.219956616052061,0.00662591204890554,0.428041806349832,0.101676197988562,0.02914612502465,0.126286728455926,0.0488266614080063,0.946166786830089,0.19069935111752,0.469118000480654,0.324321076664263,0.350266219680536,0.0316702819956616,0.0348254782094262
"310011274","Inala - Richlands",10.8813089370353,152.96290217,-27.59178486,"QLD",97,634,621,1278,1198,670,626,541,527,903,1034,947,1119,1029,964,658,747,462,609,321,398,70,78,82.93209985136,7514,7920,15434,42,8108,7827,11877,4266,14606,1517,762,2.8,4102,804,5879,2527,8464,729,2391,449,1357,1290,5118,4281,1019,1134,2733,109,592,248,2815,693,0.00272126474018401,0.525333678890761,0.507127121938577,0.507127121938577,0.163729428534405,0.946352209407801,0.265776856291305,0.0520927821692367,0.380912271608138,0.548399637164701,0.0472333808474796,0.154917714137618,0.0290916159129195,0.276402747181547,0.0383568744330698,0.00706232992095374,0.0879227679149929,0.0835817027342231,0.836459554513482,0.199101211410707,0.221570926143025,0.533997655334115,0.182389529609952,0.0449008682130362,0.0160684203706103
"310011275","Oxley (Qld)",6.89051851522974,152.97582685,-27.56162998,"QLD",69,261,301,416,383,213,182,250,255,573,600,537,527,424,381,319,309,221,257,110,182,59,158,56.0789389700356,3383,3536,6919,6,4521,5095,5661,3228,6308,1950,1494,2.7,2381,544,1976,1494,4075,199,1485,56,1218,489,2373,2101,738,854,709,265,1039,301,2269,179,0.000867177337765573,0.653418124006359,0.736378089319266,0.736378089319266,0.215927157103628,0.911692441104206,0.344124873536638,0.0786240786240786,0.285590403237462,0.588957941899118,0.0287613817025582,0.214626391096979,0.00809365515247868,0.466541407717878,0.150166208989738,0.0383003324179795,0.176036999566411,0.0706749530278942,0.885377159713443,0.310998735777497,0.359882005899705,0.298777918246945,0.327937563231681,0.0258707905766729,0.0435033964445729
"310011276","Wacol",18.5134756189375,152.92148322,-27.58892291,"QLD",14,109,106,268,224,234,116,424,148,774,248,671,278,433,199,263,161,123,79,42,25,3,8,14.1320576551226,3344,1593,4937,17,3371,1731,2066,632,2311,1300,878,2.9,594,179,860,547,1510,37,508,62,207,169,792,723,152,145,471,15,80,37,511,106,0.00344338667206806,0.682803321855378,0.3506177840794,0.3506177840794,0.110796029977719,0.468098035244075,0.120315981365202,0.0362568361353048,0.174194855175208,0.305853757342516,0.00749442981567754,0.102896495847681,0.0125582337451894,0.12801296333806,0.0162041725744379,0.00303828235770711,0.0419282965363581,0.0342313145635001,0.912878787878788,0.191919191919192,0.183080808080808,0.59469696969697,0.103504152319222,0.0214705286611302,0.00749442981567754
"310021277","Boonah",2095.41274886238,152.61268624,-27.99463596,"QLD",90,336,331,809,738,363,356,224,217,486,509,658,738,803,814,832,747,563,569,311,296,88,150,90.2878266470333,5473,5465,10938,12,9480,10265,10085,3043,10323,1517,994,2.6,4637,667,2711,3947,8191,14,1768,21,2190,877,4016,3872,1720,1351,798,103,616,335,3123,229,0.00109709270433352,0.866703236423478,0.938471384165295,0.938471384165295,0.360852075333699,0.943773998902907,0.423934905832876,0.0609800694825379,0.247851526787347,0.748857195099653,0.0012799414883891,0.161638325105138,0.00191991223258365,0.278204424940574,0.0563174254891205,0.00941671237886268,0.200219418540867,0.0801791918083745,0.964143426294821,0.428286852589641,0.33640438247012,0.198705179282869,0.285518376302798,0.0209361857743646,0.0306271713293107
"310021278","Esk",1889.9796752905,152.43830718,-27.20690241,"QLD",52,137,136,305,261,113,124,68,78,171,202,255,274,359,377,420,421,361,326,155,138,37,58,42.8794229030649,2382,2395,4777,9,3890,4493,4384,1184,4407,1283,741,2.3,1837,384,1282,1599,3226,0,1001,24,995,528,1908,1799,836,584,421,39,237,153,980,136,0.00188402763240528,0.81431861000628,0.940548461377434,0.940548461377434,0.334728909357337,0.922545530667783,0.384550973414277,0.0803851789826251,0.268369269415951,0.675319238015491,0,0.209545740004187,0.00502407368641407,0.247854301863094,0.0496127276533389,0.00816411974042286,0.208289721582583,0.110529621101109,0.942872117400419,0.438155136268344,0.306079664570231,0.220649895178197,0.205149675528574,0.0284697508896797,0.0320284697508897
"310021279","Lake Manchester - England Creek",112.706004658126,152.7638897,-27.41429192,"QLD",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128977091323528,3,0,3,0,3,3,3,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.33333333333333,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,NA,NA,NA,NA,0,0,0
"310021280","Lockyer Valley - East",741.340496443377,152.3793375,-27.6435197,"QLD",116,702,573,1450,1333,621,591,434,490,809,983,1140,1239,1216,1271,1121,1163,835,723,349,293,68,135,101.618208691891,8745,8795,17540,16,14210,15946,15503,4124,16242,1517,958,2.7,6238,1308,4593,5990,11712,25,3512,49,2372,1194,6039,5866,1864,2512,1404,108,687,453,4210,558,0.000912200684150513,0.810148232611174,0.909122006841505,0.909122006841505,0.341505131128848,0.92599771949829,0.355644241733181,0.0745724059293044,0.261858608893957,0.667730900798176,0.00142531356898518,0.200228050171038,0.00279361459521095,0.235119726339795,0.0391676168757127,0.00615735461801596,0.135233751425314,0.068072976054732,0.971352872992217,0.308660374234145,0.415962907766186,0.232488822652757,0.240022805017104,0.0318129988597491,0.0258266818700114
"310021281","Lowood",617.760252631775,152.57697112,-27.44148314,"QLD",70,481,410,982,885,457,425,266,270,592,649,808,852,879,943,840,753,569,491,177,190,46,60,62.2714894430351,6096,5928,12024,7,10123,11203,10890,2995,11198,1560,1042,2.7,4311,1054,3052,4310,8016,7,2717,44,1762,785,4136,3960,1319,1738,953,75,502,337,3204,366,0.000582168995342648,0.841899534264804,0.931719893546241,0.931719893546241,0.358449767132402,0.931304058549568,0.358532934131737,0.0876580172987359,0.253825681969395,0.666666666666667,0.000582168995342648,0.225964737192282,0.00365934797072522,0.249085163007319,0.0417498336660013,0.0062375249500998,0.146540252827678,0.0652860944777112,0.957446808510638,0.318907156673114,0.420212765957447,0.23041586073501,0.266467065868263,0.030439121756487,0.0280272787757818
"310021282","Rosewood",678.431882687332,152.57850545,-27.68240449,"QLD",66,353,341,809,774,465,409,454,281,798,601,906,809,931,822,797,753,451,383,186,199,53,97,65.644505479002,6204,5469,11673,16,9855,10355,10093,2950,10211,1517,1189,2.7,4087,813,2926,4196,7744,6,2155,27,1696,789,3795,3527,1303,1497,880,84,429,293,3445,310,0.00137068448556498,0.844255975327679,0.887089865501585,0.887089865501585,0.359462006339416,0.8747537051315,0.350124218281504,0.0696479054227705,0.250663925297696,0.66341129101345,0.000514006682086867,0.184614066649533,0.0023130300693909,0.252719952026043,0.036751477769211,0.00719609354921614,0.145292555469888,0.067591878694423,0.929380764163373,0.3433465085639,0.394466403162055,0.231884057971014,0.29512550329821,0.0265570119078215,0.0251006596419087
"310031283","Brassall",8.24320310998762,152.73634271,-27.59006535,"QLD",74,382,387,633,670,328,370,357,358,627,626,603,675,495,537,417,486,318,357,176,258,66,119,63.2617795522141,4401,4844,9245,7,7792,8568,8354,2776,8824,1647,1127,2.6,3040,734,2833,3291,6460,18,1897,49,1329,825,3375,2879,873,1018,1395,88,532,314,2675,284,0.00075716603569497,0.84283396430503,0.926771227690644,0.926771227690644,0.355976203353164,0.954461871281774,0.328826392644673,0.079394267171444,0.306435911303407,0.69875608436993,0.00194699837750135,0.205191995673337,0.00530016224986479,0.30027041644132,0.0575446187128177,0.00951865873445105,0.143753380205517,0.0892374256354786,0.853037037037037,0.258666666666667,0.30162962962963,0.413333333333333,0.289345592212007,0.0307193077339102,0.0339643050297458
"310031284","Bundamba",17.2424655527314,152.81124442,-27.60748746,"QLD",41,305,296,563,500,313,285,271,264,546,538,559,538,502,500,467,469,266,302,141,147,24,57,41.4047032603437,3958,3896,7854,13,6222,6880,6749,2190,7364,1517,1050,2.6,2394,638,2633,2569,5049,21,1801,36,931,675,2800,2640,801,956,958,55,329,198,2159,306,0.00165520753756048,0.792207792207792,0.8759867583397,0.8759867583397,0.327094474153298,0.937611408199644,0.304812834224599,0.0812324929971989,0.335243188184365,0.642857142857143,0.00267379679144385,0.229309905780494,0.00458365164247517,0.278838808250573,0.0418894830659537,0.00700280112044818,0.118538324420677,0.0859434682964095,0.942857142857143,0.286071428571429,0.341428571428571,0.342142857142857,0.274891774891775,0.038961038961039,0.0252100840336134
"310031285","Churchill - Yamanto",9.36585098586256,152.74236951,-27.64992175,"QLD",31,265,248,448,409,251,227,234,245,451,424,377,411,385,400,302,328,157,168,61,79,18,29,24.3333588313449,2949,2969,5918,8,5112,5454,5371,1717,5606,1517,1317,2.8,2073,450,1644,2313,4122,6,1153,15,805,345,1979,1910,511,827,607,41,256,160,1896,157,0.00135180804325786,0.863805339641771,0.921595133491044,0.921595133491044,0.390841500506928,0.947279486312944,0.350287259209192,0.0760392024332545,0.27779655288949,0.696519094288611,0.00101385603244339,0.194829334234539,0.00253464008110848,0.290131801284218,0.0432578573842514,0.00692801622169652,0.136025684352822,0.0582967218654951,0.965133906013138,0.258211217786761,0.41788782213239,0.306720565942395,0.320378506252112,0.0265292328489354,0.0270361608651571
"310031286","Ipswich - Central",7.84932158007827,152.75472605,-27.61708607,"QLD",58,220,234,468,383,337,260,256,233,434,396,459,470,469,465,342,322,243,257,125,158,41,106,46.9830828406785,3395,3283,6678,18,5283,5857,5721,2235,5769,1625,1027,2.4,1781,491,2236,2071,4065,33,1667,16,1055,754,2394,1974,616,668,1015,129,609,285,1692,280,0.00269541778975741,0.791105121293801,0.877058999700509,0.877058999700509,0.310122791254867,0.863881401617251,0.26669661575322,0.0735250074872716,0.334830787660976,0.608715184186882,0.00494159928122192,0.249625636418089,0.00239592692422881,0.334681042228212,0.0911949685534591,0.0193171608265948,0.157981431566337,0.112908056304283,0.824561403508772,0.257309941520468,0.279030910609858,0.423976608187135,0.253369272237197,0.0419287211740042,0.0426774483378257
"310031287","Ipswich - East",11.469723122918,152.78399671,-27.61177118,"QLD",155,642,638,1027,1008,566,575,595,613,1129,1162,1118,1112,1041,1065,864,909,598,697,456,615,160,256,140.163581903839,8196,8650,16846,20,13893,15255,14895,5283,15619,1517,979,2.4,5149,1417,5598,5608,11168,25,3607,71,2425,1876,6478,5554,1943,1935,2368,184,1076,573,4451,638,0.00118722545411374,0.824706161700107,0.905556215125252,0.905556215125252,0.332898017333492,0.927163718390122,0.305651193161581,0.0841149234239582,0.332304404606435,0.66294669357711,0.00148403181764217,0.214116110649412,0.00421465036210376,0.313605603704143,0.063872729431319,0.0109224741778464,0.143951086311291,0.111361747595868,0.85736338376042,0.299938252547082,0.298703303488731,0.365544921271998,0.264217024813012,0.0378724919862282,0.0340140092603585
"310031288","Ipswich - North",64.9033922708606,152.73538186,-27.54646647,"QLD",6,159,150,413,351,200,164,101,101,208,236,338,352,372,375,267,220,113,89,37,39,7,7,14.1192748123143,2214,2085,4299,12,3653,4094,3957,1480,4106,1928,1787,3.2,1786,322,893,1629,3081,19,799,9,758,119,1308,1262,385,696,197,69,378,189,1412,105,0.00279134682484299,0.849732495929286,0.952314491742266,0.952314491742266,0.378925331472435,0.955105838567109,0.415445452430798,0.0749011397999535,0.207722726215399,0.716678297278437,0.00441963247266806,0.185857176087462,0.00209351011863224,0.344266108397302,0.0879274249825541,0.0160502442428472,0.176320074435915,0.0276808560130263,0.964831804281346,0.29434250764526,0.532110091743119,0.150611620795107,0.328448476389858,0.0244242847173761,0.043963712491277
"310031289","Karalee - Barellan Point",19.4233566807398,152.82924445,-27.56300996,"QLD",12,165,137,445,396,191,160,137,101,224,255,381,423,446,399,289,276,145,131,35,38,6,10,15.9860419179346,2464,2327,4791,5,3841,4532,4361,1795,4513,2100,1895,3.1,2085,295,936,1568,3399,0,1021,3,786,131,1448,1424,448,861,120,93,443,206,1684,81,0.0010436234606554,0.801711542475475,0.94594030473805,0.94594030473805,0.327280317261532,0.94197453558756,0.4351909830933,0.0615737841786683,0.19536631183469,0.709455228553538,0,0.213107910665832,0.000626174076393237,0.374660822375287,0.092465038614068,0.0194113963681904,0.164057608015028,0.0273429346691714,0.983425414364641,0.30939226519337,0.594613259668508,0.0828729281767956,0.351492381548737,0.0169067000626174,0.0429972865790023
"310031290","Karana Downs",62.8123496763081,152.79321109,-27.51960995,"QLD",13,219,216,534,516,236,187,143,137,277,298,478,565,517,493,341,370,173,143,40,41,10,19,20.3320633141774,2968,2984,5952,3,4529,5523,5362,2745,5763,1950,1852,3,2505,384,1315,1729,3820,13,1562,9,1047,248,1965,1922,558,1116,272,256,826,307,2006,151,0.000504032258064516,0.760920698924731,0.927923387096774,0.927923387096774,0.290490591397849,0.968245967741935,0.420866935483871,0.0645161290322581,0.220934139784946,0.641801075268817,0.00218413978494624,0.262432795698925,0.00151209677419355,0.461189516129032,0.13877688172043,0.043010752688172,0.175907258064516,0.0416666666666667,0.978117048346056,0.283969465648855,0.56793893129771,0.138422391857506,0.337029569892473,0.025369623655914,0.0515793010752688
"310031291","Leichhardt - One Mile",20.2089598734787,152.71624626,-27.60551839,"QLD",33,307,307,552,531,267,273,243,245,461,502,422,447,403,420,315,314,192,220,114,118,24,36,31.7282121206749,3300,3413,6713,15,5515,6102,5859,1673,6357,1500,937,2.7,1720,644,2221,2436,4242,11,1616,26,667,531,2348,2188,442,722,1102,29,219,144,1623,303,0.00223447043050797,0.821540294950097,0.908982571130642,0.908982571130642,0.362877997914494,0.946968568449278,0.256219276031581,0.0959332638164755,0.330850588410547,0.631908237747654,0.00163861164903918,0.240726947713392,0.00387308207954715,0.249217935349322,0.0326232682854164,0.00431997616564874,0.099359451809921,0.0791002532399821,0.931856899488927,0.18824531516184,0.307495741056218,0.469335604770017,0.241769700580962,0.045136302696261,0.0214509161328765
